16O	15.99491462	3.2E-10	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
16F	16.01146028	0.000005758	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
16Ne	16.02575086	0.000021986	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
17B	17.0469314	0.000219114	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
17C	17.02257865	0.000018641	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
17N	17.00844888	0.000016103	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
17O	16.99913176	6.9E-10	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
17F	17.00209524	0.000000266	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
17Ne	17.01771396	0.00000038	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
17Na	17.037273	0.000064	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
18B	18.05560168	0.00021918	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
18C	18.02675193	0.000032206	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
18N	18.01407756	0.000019935	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
18O	17.99915961	6.9E-10	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
18F	18.00093732	0.000000497	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
18Ne	18.0057087	0.00000039	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
18Na	18.02687939	0.000100785	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
19B	19.064166	0.000564	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
19C	19.03479759	0.000105625	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
